2.44727 0.852475 1797.64 2536.96 -713.838 3250.8
2.44713 0.844018 1793.72 2533.05 -715.246 3248.29
2.44698 0.849418 1787.18 2526.5 -711.749 3238.25
2.44684 0.84443 1759.4 2498.72 -718.892 3217.62
2.4467 0.849007 1770.04 2509.36 -712.638 3222
2.44655 0.847005 1776.98 2516.31 -713.644 3229.95
2.44641 0.845374 1769.62 2508.95 -713.418 3222.36
2.44627 0.851064 1798.85 2538.18 -713.064 3251.24
2.44612 0.852162 1810.78 2550.1 -710.798 3260.9
2.44598 0.845502 1795.07 2534.39 -714.41 3248.8
2.44583 0.843633 1790.12 2529.44 -716.616 3246.06
2.44569 0.847663 1806.08 2545.41 -715.358 3260.76
2.44555 0.847351 1809.37 2548.7 -713.663 3262.36
2.4454 0.84471 1779.86 2519.18 -714.232 3233.41
2.44526 0.846162 1765.65 2504.97 -717.616 3222.59
2.44512 0.851222 1801.25 2540.57 -709.86 3250.43
2.44497 0.845808 1794.05 2533.37 -712.367 3245.74
2.44483 0.855519 1773.47 2512.8 -715.436 3228.23
2.44469 0.84447 1815.48 2554.81 -715.55 3270.36
2.44454 0.844713 1834.8 2574.12 -717.2 3291.32
2.4444 0.847605 1818.91 2558.23 -714.106 3272.34
2.44425 0.844103 1800.75 2540.07 -715.647 3255.72
2.44411 0.846871 1782.84 2522.16 -712.085 3234.25
2.44397 0.848586 1795.15 2534.48 -714.147 3248.62
2.44382 0.84282 1785.11 2524.43 -711.991 3236.42
2.44368 0.848186 1763.54 2502.87 -715.714 3218.58
2.44354 0.847193 1800.34 2539.67 -715.142 3254.81
2.44339 0.847543 1771.25 2510.57 -713.722 3224.3
2.44325 0.845673 1793.8 2533.12 -712.024 3245.14
2.44311 0.848235 1799.38 2538.7 -720.59 3259.29
2.44296 0.84879 1796.72 2536.04 -713.663 3249.7
2.44282 0.842474 1782.21 2521.54 -715.542 3237.08
2.44267 0.849891 1826.02 2565.34 -715.664 3281
2.44253 0.845484 1794.42 2533.74 -713.683 3247.42
2.44239 0.846363 1800.31 2539.63 -712.78 3252.41
2.44224 0.847564 1831.21 2570.53 -713.012 3283.55
2.4421 0.846702 1807.03 2546.35 -711.566 3257.92
2.44196 0.847488 1769.68 2509.01 -714.403 3223.41
2.44181 0.845624 1770.55 2509.87 -715.167 3225.04
2.44167 0.845183 1777 2516.32 -720.448 3236.77
2.44153 0.8536 1765.32 2504.65 -718.039 3222.69
2.44138 0.84999 1802 2541.33 -714.141 3255.47
2.44124 0.849201 1775.28 2514.61 -715.473 3230.08
2.4411 0.844792 1800.28 2539.6 -708.372 3247.97
2.44095 0.850157 1792.42 2531.74 -711.194 3242.93
2.44081 0.84559 1766.6 2505.92 -714.292 3220.21
2.44067 0.847153 1802.13 2541.45 -715.132 3256.58
2.44052 0.85591 1782.12 2521.44 -719.088 3240.53
2.44038 0.85067 1788.07 2527.4 -718.558 3245.95
2.44024 0.851789 1762.44 2501.76 -716.649 3218.41
2.44009 0.847245 1773.94 2513.27 -717.468 3230.73
2.43995 0.849545 1765.96 2505.28 -718.948 3224.23
2.43981 0.847308 1742.6 2481.93 -715.952 3197.88
2.43966 0.849641 1777.54 2516.86 -713.684 3230.55
2.43952 0.848381 1832.47 2571.8 -716.521 3288.32
2.43938 0.851829 1854.58 2593.9 -714.261 3308.17
2.43923 0.846268 1764.94 2504.26 -717.511 3221.77
2.43909 0.853796 1790.39 2529.71 -716.379 3246.09
2.43895 0.848403 1824.23 2563.55 -718.208 3281.76
2.4388 0.845309 1820.57 2559.89 -714.177 3274.07
2.43866 0.845412 1712.78 2452.1 -714.996 3167.1
2.43852 0.843743 1732.87 2472.19 -716.076 3188.26
2.43837 0.848387 1788.1 2527.43 -721.561 3248.99
2.43823 0.846081 1779.97 2519.3 -718.567 3237.86
2.43809 0.846275 1767.2 2506.53 -713.157 3219.68
2.43794 0.848788 1799.58 2538.9 -718.582 3257.48
2.4378 0.850807 1794.14 2533.47 -714.187 3247.65
2.43766 0.844212 1770.43 2509.75 -710.679 3220.43
2.43751 0.855321 1794.51 2533.83 -715.154 3248.99
2.43737 0.849706 1774.81 2514.13 -716.957 3231.09
2.43723 0.845353 1803.01 2542.33 -712.982 3255.31
2.43708 0.848698 1771.52 2510.84 -716.61 3227.45
2.43694 0.845615 1767.87 2507.19 -710.478 3217.67
2.4368 0.845395 1810.7 2550.02 -713.77 3263.79
2.43665 0.850759 1811.71 2551.03 -713.242 3264.27
2.43651 0.849827 1797.68 2537 -712.165 3249.17
2.43637 0.84357 1753.61 2492.94 -715.643 3208.58
2.43622 0.846763 1774.17 2513.49 -708.801 3222.3
2.43608 0.852658 1790.1 2529.42 -713.707 3243.13
2.43594 0.848649 1804.39 2543.72 -718.693 3262.41
2.43579 0.84176 1805.91 2545.24 -717.085 3262.32
2.43565 0.843355 1786.33 2525.65 -719.378 3245.03
2.43551 0.844407 1774.01 2513.33 -715.659 3228.99
2.43536 0.849334 1817.29 2556.61 -713.342 3269.95
2.43522 0.845294 1813.73 2553.06 -716.716 3269.77
2.43508 0.845847 1789.7 2529.03 -713.202 3242.23
2.43494 0.848955 1827.85 2567.17 -717.037 3284.21
2.43479 0.842793 1811.32 2550.64 -715.039 3265.68
2.43465 0.849312 1790.43 2529.75 -709.143 3238.89
2.43451 0.853353 1763.25 2502.57 -712.715 3215.29
2.43436 0.850456 1760.43 2499.76 -716.262 3216.02
2.43422 0.851833 1790.17 2529.49 -713.971 3243.46
2.43408 0.849734 1808.31 2547.64 -717.694 3265.33
2.43393 0.846762 1837.93 2577.25 -713.919 3291.17
2.43379 0.846708 1749.36 2488.68 -714.997 3203.68
2.43365 0.848598 1803.84 2543.17 -715.9 3259.07
2.4335 0.841854 1824.22 2563.55 -717.758 3281.3
2.43336 0.852805 1814.05 2553.37 -714.767 3268.14
2.43322 0.846781 1809.13 2548.45 -714.254 3262.71
2.43308 0.847568 1781.19 2520.51 -711.773 3232.29
2.43293 0.846589 1763.53 2502.85 -710.886 3213.74
2.43279 0.848177 1743.14 2482.47 -713.016 3195.48
2.43265 0.851618 1818.12 2557.44 -714.334 3271.77
2.4325 0.842386 1786.29 2525.61 -716.1 3241.71
2.43236 0.843939 1791.37 2530.7 -715.677 3246.37
2.43222 0.844164 1793.56 2532.88 -712.835 3245.72
2.43208 0.849449 1843.85 2583.17 -710.445 3293.62
2.43193 0.844657 1792.56 2531.89 -712.465 3244.35
2.43179 0.850063 1739.33 2478.65 -715.851 3194.5
2.43165 0.845978 1774.74 2514.07 -714.891 3228.96
2.4315 0.849859 1771.88 2511.2 -715.502 3226.7
2.43136 0.849651 1797.91 2537.24 -716.275 3253.51
2.43122 0.842072 1747.12 2486.44 -718.804 3205.25
2.43107 0.842138 1739.25 2478.57 -713.914 3192.49
2.43093 0.852914 1806.47 2545.79 -711.855 3257.65
2.43079 0.850484 1772.61 2511.94 -714.265 3226.2
2.43065 0.849759 1776.34 2515.67 -711.598 3227.26
2.4305 0.843229 1786.92 2526.25 -712.742 3238.99
2.43036 0.843903 1773.98 2513.3 -710.627 3223.93
2.43022 0.846773 1764.87 2504.19 -712.839 3217.03
2.43008 0.840977 1810.66 2549.98 -713.039 3263.02
2.42993 0.850146 1842.92 2582.25 -714.791 3297.04
2.42979 0.854465 1777.02 2516.34 -715.771 3232.11
2.42965 0.835773 1735.15 2474.47 -716.136 3190.61
2.4295 0.849932 1793.81 2533.14 -713.433 3246.57
2.42936 0.84457 1779.5 2518.83 -717.012 3235.84
2.42922 0.844472 1765 2504.33 -713.133 3217.46
2.42908 0.846831 1826.6 2565.92 -713.126 3279.04
2.42893 0.842271 1789.09 2528.41 -708.907 3237.32
2.42879 0.851674 1812.65 2551.97 -716.987 3268.96
2.42865 0.850254 1746.61 2485.93 -712.433 3198.36
2.4285 0.845739 1794.97 2534.3 -715.965 3250.26
2.42836 0.846074 1801.34 2540.66 -712.06 3252.72
2.42822 0.852698 1798.44 2537.76 -718.926 3256.69
2.42808 0.847985 1823.76 2563.08 -712.729 3275.81
2.42793 0.847263 1772.09 2511.41 -715.737 3227.15
2.42779 0.846835 1802.18 2541.5 -714.406 3255.91
2.42765 0.850125 1830.59 2569.91 -713.136 3283.05
2.42751 0.849816 1813.51 2552.83 -715.956 3268.79
2.42736 0.8396 1811.75 2551.07 -711.742 3262.81
2.42722 0.845961 1795.88 2535.2 -716.194 3251.39
2.42708 0.851922 1799.17 2538.49 -715.835 3254.33
2.42694 0.848539 1811.87 2551.19 -715.537 3266.73
2.42679 0.839459 1812.33 2551.65 -715.335 3266.98
2.42665 0.849201 1781.02 2520.34 -712.853 3233.2
2.42651 0.847722 1812.89 2552.21 -717.641 3269.85
2.42636 0.843498 1800.94 2540.26 -716.567 3256.82
2.42622 0.855036 1832.16 2571.48 -712.932 3284.42
2.42608 0.849611 1791.21 2530.53 -716.074 3246.6
2.42594 0.851048 1789.17 2528.49 -710.219 3238.71
2.42579 0.852442 1789.26 2528.58 -712.642 3241.22
2.42565 0.847643 1813.86 2553.18 -716.702 3269.88
2.42551 0.848156 1816.87 2556.19 -718.475 3274.66
2.42537 0.845904 1808.17 2547.5 -714.837 3262.33
2.42522 0.851961 1782.06 2521.39 -715.339 3236.73
2.42508 0.847973 1804.32 2543.64 -718.472 3262.12
2.42494 0.848965 1743.58 2482.9 -712.755 3195.66
2.4248 0.854724 1771.84 2511.16 -714.082 3225.24
2.42465 0.846925 1776 2515.33 -718.346 3233.67
2.42451 0.847837 1795.94 2535.27 -717.674 3252.94
2.42437 0.849424 1796.08 2535.41 -712.03 3247.44
2.42423 0.849286 1774.33 2513.66 -715.632 3229.29
2.42408 0.844226 1769.24 2508.56 -711.583 3220.14
2.42394 0.845027 1807.4 2546.73 -713.175 3259.9
2.4238 0.84689 1832.38 2571.71 -719.543 3291.25
2.42366 0.852618 1786.27 2525.6 -712.774 3238.37
2.42351 0.843825 1782.09 2521.42 -713.207 3234.62
2.42337 0.849019 1800.71 2540.03 -712.588 3252.62
2.42323 0.849844 1833.53 2572.85 -710.796 3283.64
2.42309 0.843346 1773.06 2512.38 -709.52 3221.9
2.42295 0.846619 1784.57 2523.9 -717.619 3241.51
2.4228 0.849749 1785.56 2524.88 -714.908 3239.79
2.42266 0.847735 1789.44 2528.76 -715.996 3244.76
2.42252 0.840843 1779.85 2519.18 -715.843 3235.02
2.42238 0.844419 1775.27 2514.59 -719.658 3234.25
2.42223 0.844888 1840.08 2579.4 -716.842 3296.24
2.42209 0.852304 1819.54 2558.86 -713.159 3272.02
2.42195 0.844622 1750.83 2490.15 -716.392 3206.54
2.42181 0.847867 1757.85 2497.17 -711.983 3209.16
2.42166 0.851219 1791.69 2531.01 -716.804 3247.82
2.42152 0.847148 1807.87 2547.19 -717.1 3264.29
2.42138 0.846364 1750.48 2489.81 -718.756 3208.56
2.42124 0.847162 1792.91 2532.23 -713.751 3245.98
2.42109 0.850726 1759.76 2499.09 -715.009 3214.1
2.42095 0.849055 1770.16 2509.48 -715.476 3224.96
2.42081 0.843714 1743.84 2483.16 -716.664 3199.83
2.42067 0.847317 1812.95 2552.27 -714.086 3266.35
2.42053 0.839996 1780.52 2519.84 -714.694 3234.54
2.42038 0.83939 1791.93 2531.25 -715.589 3246.84
2.42024 0.853263 1773.72 2513.04 -708.167 3221.21
2.4201 0.852264 1757.04 2496.36 -710.11 3206.47
2.41996 0.847269 1774.59 2513.91 -713.04 3226.95
2.41981 0.843604 1800.47 2539.8 -717.137 3256.93
2.41967 0.843293 1790.31 2529.63 -716.495 3246.13
2.41953 0.851583 1758.81 2498.14 -718.447 3216.58
2.41939 0.851307 1839.51 2578.83 -710.001 3288.83
2.41925 0.851376 1788.06 2527.38 -716.811 3244.2
2.4191 0.8501 1761.93 2501.25 -714.377 3215.63
2.41896 0.844842 1739.75 2479.07 -716.655 3195.73
2.41882 0.844405 1751.81 2491.13 -710.624 3201.75
2.41868 0.846956 1766.02 2505.34 -717.279 3222.62
2.41854 0.846973 1776.81 2516.13 -717.131 3233.26
2.41839 0.853427 1800.41 2539.74 -715.363 3255.1
2.41825 0.848596 1766.26 2505.59 -712.372 3217.96
2.41811 0.850136 1757 2496.33 -712.013 3208.34
2.41797 0.85324 1769.48 2508.8 -715.585 3224.38
2.41782 0.845977 1780.52 2519.85 -713.188 3233.03
2.41768 0.85082 1755.18 2494.51 -714.953 3209.46
2.41754 0.846049 1751.14 2490.46 -713.11 3203.57
2.4174 0.849106 1794.99 2534.32 -715.183 3249.5
2.41726 0.846025 1781.58 2520.91 -716.763 3237.67
2.41711 0.848985 1737.6 2476.92 -716.116 3193.03
2.41697 0.848172 1767.34 2506.66 -717.658 3224.32
2.41683 0.847908 1767.91 2507.24 -716.013 3223.25
2.41669 0.843877 1796.34 2535.66 -714.695 3250.35
2.41655 0.850136 1803.8 2543.13 -710.823 3253.95
2.4164 0.845669 1759.54 2498.86 -710.533 3209.4
2.41626 0.846476 1746.7 2486.02 -716.125 3202.14
2.41612 0.847726 1764.71 2504.03 -712.535 3216.57
2.41598 0.847309 1786.98 2526.3 -712.454 3238.75
2.41584 0.850461 1778.83 2518.15 -711.124 3229.28
2.41569 0.845563 1724.37 2463.69 -718.208 3181.9
2.41555 0.846671 1808.7 2548.02 -711.241 3259.26
2.41541 0.848877 1818.34 2557.66 -713.461 3271.12
2.41527 0.844547 1777.24 2516.56 -710.596 3227.16
2.41513 0.843688 1793.78 2533.11 -715.076 3248.18
2.41498 0.846579 1803.26 2542.58 -717.802 3260.38
2.41484 0.845777 1819.91 2559.23 -714.775 3274
2.4147 0.848263 1815.66 2554.98 -712.991 3267.97
2.41456 0.842539 1798.04 2537.36 -716.725 3254.08
2.41442 0.849447 1810.63 2549.96 -718.262 3268.22
2.41427 0.847853 1807.04 2546.37 -710.927 3257.29
2.41413 0.850767 1782.28 2521.61 -716.551 3238.16
2.41399 0.848393 1825.14 2564.46 -713.943 3278.4
2.41385 0.844914 1803.68 2543 -717.949 3260.95
2.41371 0.844688 1816.97 2556.29 -715.249 3271.54
2.41357 0.847017 1796.77 2536.09 -709.272 3245.37
2.41342 0.846715 1818.3 2557.62 -715.228 3272.85
2.41328 0.844701 1778.86 2518.18 -716.556 3234.74
2.41314 0.848114 1787.87 2527.19 -716.491 3243.69
2.413 0.84913 1770.5 2509.82 -715.289 3225.11
2.41286 0.84581 1809.68 2549 -719.067 3268.07
2.41271 0.842694 1791.94 2531.26 -714.203 3245.47
2.41257 0.850848 1793.91 2533.24 -716.46 3249.7
2.41243 0.845231 1735.51 2474.84 -716.732 3191.57
2.41229 0.849614 1753.4 2492.72 -716.967 3209.69
2.41215 0.850016 1772.45 2511.77 -722.311 3234.08
2.41201 0.855333 1787.32 2526.65 -720.796 3247.44
2.41186 0.845201 1756.13 2495.45 -710.912 3206.36
2.41172 0.843515 1848.46 2587.79 -712.922 3300.71
2.41158 0.847995 1816.55 2555.87 -715.517 3271.39
2.41144 0.846533 1795.66 2534.98 -717.227 3252.21
2.4113 0.842723 1823.76 2563.08 -711.919 3275
2.41116 0.851871 1819.31 2558.63 -712.907 3271.53
2.41101 0.858091 1807.46 2546.79 -712.014 3258.8
2.41087 0.845334 1803.83 2543.16 -715.511 3258.67
2.41073 0.846606 1766.71 2506.04 -716.365 3222.4
2.41059 0.843517 1732.44 2471.76 -714.718 3186.48
2.41045 0.844626 1798.51 2537.84 -711.543 3249.38
2.41031 0.844607 1776.25 2515.58 -712.991 3228.57
2.41016 0.849576 1771.71 2511.04 -714.566 3225.6
2.41002 0.851487 1778.67 2517.99 -711.862 3229.86
2.40988 0.848634 1765.49 2504.81 -719.687 3224.5
2.40974 0.852238 1798.05 2537.37 -714.802 3252.17
2.4096 0.849516 1753.4 2492.73 -715.294 3208.02
2.40946 0.84704 1804.17 2543.5 -715.157 3258.65
2.40931 0.847136 1791.44 2530.76 -713.548 3244.31
2.40917 0.854178 1795.48 2534.8 -714.251 3249.05
2.40903 0.852061 1802.08 2541.4 -717.988 3259.39
2.40889 0.845677 1760.3 2499.62 -715.667 3215.29
2.40875 0.848308 1794.03 2533.36 -717.082 3250.44
2.40861 0.839466 1787.25 2526.57 -715.329 3241.9
2.40846 0.846707 1809.34 2548.66 -715.598 3264.26
2.40832 0.84806 1816.81 2556.14 -711.371 3267.51
2.40818 0.851378 1756.46 2495.79 -715.786 3211.57
2.40804 0.848084 1793.61 2532.93 -713.124 3246.05
2.4079 0.842424 1790.07 2529.39 -715.262 3244.65
2.40776 0.850512 1802.85 2542.18 -714.217 3256.39
2.40762 0.843127 1761.12 2500.44 -711.954 3212.39
2.40747 0.847553 1761.54 2500.86 -711.906 3212.77
2.40733 0.847415 1763.42 2502.74 -715.066 3217.81
2.40719 0.844179 1787.33 2526.65 -716.535 3243.19
2.40705 0.841728 1812.7 2552.02 -711.518 3263.54
2.40691 0.842771 1798.82 2538.14 -714.912 3253.05
2.40677 0.849106 1835.38 2574.7 -718.136 3292.84
2.40663 0.839933 1754.91 2494.24 -717.251 3211.49
2.40648 0.847504 1760.99 2500.31 -714.917 3215.23
2.40634 0.845021 1805.49 2544.82 -716.721 3261.54
2.4062 0.848189 1773.65 2512.97 -717.973 3230.95
2.40606 0.848093 1796.78 2536.1 -719.411 3255.51
2.40592 0.843412 1827.18 2566.5 -713.369 3279.87
2.40578 0.839325 1776.71 2516.03 -721.031 3237.06
2.40564 0.855012 1773.03 2512.35 -715.998 3228.35
2.40549 0.843805 1772.32 2511.65 -721.468 3233.11
2.40535 0.845054 1783.84 2523.16 -712.195 3235.35
2.40521 0.848261 1809.53 2548.86 -713.01 3261.87
2.40507 0.840618 1747.23 2486.56 -718.282 3204.84
2.40493 0.848112 1764.31 2503.63 -717.84 3221.47
2.40479 0.848834 1766.94 2506.26 -713.809 3220.07
2.40465 0.847588 1799.68 2539.01 -706.812 3245.82
2.40451 0.851802 1819.78 2559.1 -713.889 3272.99
2.40436 0.847497 1817.26 2556.58 -714.051 3270.63
2.40422 0.847444 1841.49 2580.82 -714.623 3295.44
2.40408 0.843476 1763.92 2503.24 -716.948 3220.19
2.40394 0.845296 1779.02 2518.34 -718.958 3237.3
